# splot [u=0:6.28] (1-sin(u))*cos(u)-0.3, (1-sin(u))*sin(u)+0.2, 3*sin(u) notitle
point35405 < -0.304856 -1.799991 -2.999991 >
point35406 < -0.304590 -1.799992 -2.999992 >
point35407 < -0.304323 -1.799993 -2.999993 >
point35408 < -0.304057 -1.799994 -2.999994 >
point35409 < -0.303791 -1.799995 -2.999995 >
point35410 < -0.303525 -1.799995 -2.999995 >
point35411 < -0.303259 -1.799996 -2.999996 >
point35412 < -0.302993 -1.799997 -2.999997 >
point35413 < -0.302727 -1.799997 -2.999997 >
point35414 < -0.302461 -1.799998 -2.999998 >
point35415 < -0.302195 -1.799998 -2.999998 >
point35416 < -0.301929 -1.799999 -2.999999 >
point35417 < -0.301663 -1.799999 -2.999999 >
point35418 < -0.301397 -1.799999 -2.999999 >
point35419 < -0.301131 -1.800000 -3.000000 >
point35420 < -0.300865 -1.800000 -3.000000 >
point35421 < -0.300599 -1.800000 -3.000000 >
point35422 < -0.300333 -1.800000 -3.000000 >
point35423 < -0.300067 -1.800000 -3.000000 >
point35424 < -0.299800 -1.800000 -3.000000 >
point35425 < -0.299534 -1.800000 -3.000000 >
point35426 < -0.299268 -1.800000 -3.000000 >
point35427 < -0.299002 -1.800000 -3.000000 >
point35428 < -0.298736 -1.799999 -2.999999 >
point35429 < -0.298470 -1.799999 -2.999999 >
point35430 < -0.298204 -1.799999 -2.999999 >
point35431 < -0.297938 -1.799998 -2.999998 >
point35432 < -0.297672 -1.799998 -2.999998 >
point35433 < -0.297406 -1.799997 -2.999997 >
point35434 < -0.297140 -1.799997 -2.999997 >
point35435 < -0.296874 -1.799996 -2.999996 >
point35436 < -0.296608 -1.799996 -2.999996 >
point35437 < -0.296342 -1.799995 -2.999995 >
point35438 < -0.296076 -1.799994 -2.999994 >
point35439 < -0.295810 -1.799993 -2.999993 >
point35440 < -0.295543 -1.799993 -2.999993 >
point35441 < -0.295277 -1.799992 -2.999992 >
point35442 < -0.295011 -1.799991 -2.999991 >
point35443 < -0.294745 -1.799990 -2.999990 >
point35444 < -0.294479 -1.799989 -2.999989 >
point35445 < -0.294213 -1.799987 -2.999987 >
point35446 < -0.293947 -1.799986 -2.999986 >
point35447 < -0.293681 -1.799985 -2.999985 >
point35448 < -0.293415 -1.799984 -2.999984 >
point35449 < -0.293149 -1.799982 -2.999982 >
point35450 < -0.292883 -1.799981 -2.999981 >
point35451 < -0.292617 -1.799980 -2.999980 >
point35452 < -0.292351 -1.799978 -2.999978 >
point35453 < -0.292085 -1.799977 -2.999977 >
point35454 < -0.291819 -1.799975 -2.999975 >
point35455 < -0.291553 -1.799973 -2.999973 >
point35456 < -0.291287 -1.799972 -2.999972 >
point35457 < -0.291020 -1.799970 -2.999970 >
point35458 < -0.290754 -1.799968 -2.999968 >
point35459 < -0.290488 -1.799966 -2.999966 >
point35460 < -0.290222 -1.799964 -2.999964 >
point35461 < -0.289956 -1.799962 -2.999962 >
point35462 < -0.289690 -1.799960 -2.999960 >
point35463 < -0.289424 -1.799958 -2.999958 >
point35464 < -0.289158 -1.799956 -2.999956 >
point35465 < -0.288892 -1.799954 -2.999954 >
point35466 < -0.288626 -1.799951 -2.999951 >
point35467 < -0.288360 -1.799949 -2.999949 >
point35468 < -0.288094 -1.799947 -2.999947 >
point35469 < -0.287828 -1.799944 -2.999944 >
point35470 < -0.287562 -1.799942 -2.999942 >
point35471 < -0.287296 -1.799939 -2.999939 >
point35472 < -0.287030 -1.799937 -2.999937 >
point35473 < -0.286764 -1.799934 -2.999934 >
point35474 < -0.286498 -1.799932 -2.999932 >
point35475 < -0.286232 -1.799929 -2.999929 >
point35476 < -0.285966 -1.799926 -2.999926 >
point35477 < -0.285699 -1.799923 -2.999923 >
point35478 < -0.285433 -1.799920 -2.999920 >
point35479 < -0.285167 -1.799917 -2.999917 >
point35480 < -0.284901 -1.799915 -2.999915 >
point35481 < -0.284635 -1.799911 -2.999911 >
point35482 < -0.284369 -1.799908 -2.999908 >
point35483 < -0.284103 -1.799905 -2.999905 >
point35484 < -0.283837 -1.799902 -2.999902 >
point35485 < -0.283571 -1.799899 -2.999899 >
point35486 < -0.283305 -1.799895 -2.999895 >
point35487 < -0.283039 -1.799892 -2.999892 >
point35488 < -0.282773 -1.799889 -2.999889 >
point35489 < -0.282507 -1.799885 -2.999885 >
point35490 < -0.282241 -1.799882 -2.999882 >
point35491 < -0.281975 -1.799878 -2.999878 >
point35492 < -0.281709 -1.799875 -2.999875 >
point35493 < -0.281443 -1.799871 -2.999871 >
point35494 < -0.281177 -1.799867 -2.999867 >
point35495 < -0.280911 -1.799863 -2.999863 >
point35496 < -0.280645 -1.799860 -2.999860 >
point35497 < -0.280379 -1.799856 -2.999856 >
point35498 < -0.280113 -1.799852 -2.999852 >
point35499 < -0.279847 -1.799848 -2.999848 >
point35500 < -0.279581 -1.799844 -2.999844 >
point35501 < -0.279315 -1.799840 -2.999840 >
point35502 < -0.279049 -1.799835 -2.999835 >
point35503 < -0.278783 -1.799831 -2.999831 >
point35504 < -0.278517 -1.799827 -2.999827 >
point35505 < -0.278251 -1.799823 -2.999823 >
point35506 < -0.277984 -1.799818 -2.999818 >
point35507 < -0.277718 -1.799814 -2.999814 >
point35508 < -0.277452 -1.799809 -2.999809 >
point35509 < -0.277186 -1.799805 -2.999805 >
point35510 < -0.276920 -1.799800 -2.999800 >
point35511 < -0.276654 -1.799796 -2.999796 >
point35512 < -0.276388 -1.799791 -2.999791 >
point35513 < -0.276122 -1.799786 -2.999786 >
point35514 < -0.275856 -1.799781 -2.999781 >
point35515 < -0.275590 -1.799777 -2.999777 >
point35516 < -0.275324 -1.799772 -2.999772 >
point35517 < -0.275058 -1.799767 -2.999767 >
point35518 < -0.274792 -1.799762 -2.999762 >
point35519 < -0.274526 -1.799757 -2.999757 >
point35520 < -0.274260 -1.799752 -2.999752 >
point35521 < -0.273994 -1.799746 -2.999746 >
point35522 < -0.273728 -1.799741 -2.999741 >
point35523 < -0.273462 -1.799736 -2.999736 >
point35524 < -0.273196 -1.799731 -2.999731 >
point35525 < -0.272930 -1.799725 -2.999725 >
point35526 < -0.272664 -1.799720 -2.999720 >
point35527 < -0.272398 -1.799714 -2.999714 >
point35528 < -0.272132 -1.799709 -2.999709 >
point35529 < -0.271866 -1.799703 -2.999703 >
point35530 < -0.271600 -1.799698 -2.999698 >
point35531 < -0.271334 -1.799692 -2.999692 >
point35532 < -0.271068 -1.799686 -2.999686 >
point35533 < -0.270802 -1.799680 -2.999680 >
point35534 < -0.270536 -1.799674 -2.999674 >
point35535 < -0.270270 -1.799669 -2.999668 >
point35536 < -0.270004 -1.799663 -2.999663 >
point35537 < -0.269738 -1.799657 -2.999657 >
point35538 < -0.269472 -1.799650 -2.999650 >
point35539 < -0.269206 -1.799644 -2.999644 >
point35540 < -0.268940 -1.799638 -2.999638 >
point35541 < -0.268674 -1.799632 -2.999632 >
point35542 < -0.268408 -1.799626 -2.999626 >
point35543 < -0.268142 -1.799619 -2.999619 >
point35544 < -0.267876 -1.799613 -2.999613 >
point35545 < -0.267611 -1.799607 -2.999607 >
point35546 < -0.267345 -1.799600 -2.999600 >
point35547 < -0.267079 -1.799594 -2.999593 >
point35548 < -0.266813 -1.799587 -2.999587 >
point35549 < -0.266547 -1.799580 -2.999580 >
point35550 < -0.266281 -1.799574 -2.999574 >
point35551 < -0.266015 -1.799567 -2.999567 >
point35552 < -0.265749 -1.799560 -2.999560 >
point35553 < -0.265483 -1.799553 -2.999553 >
point35554 < -0.265217 -1.799546 -2.999546 >
point35555 < -0.264951 -1.799539 -2.999539 >
point35556 < -0.264685 -1.799532 -2.999532 >
point35557 < -0.264419 -1.799525 -2.999525 >
point35558 < -0.264153 -1.799518 -2.999518 >
point35559 < -0.263887 -1.799511 -2.999511 >
point35560 < -0.263621 -1.799504 -2.999504 >
point35561 < -0.263355 -1.799496 -2.999496 >
point35562 < -0.263089 -1.799489 -2.999489 >
point35563 < -0.262823 -1.799482 -2.999482 >
point35564 < -0.262557 -1.799474 -2.999474 >
point35565 < -0.262291 -1.799467 -2.999467 >
point35566 < -0.262025 -1.799459 -2.999459 >
point35567 < -0.261759 -1.799452 -2.999451 >
point35568 < -0.261493 -1.799444 -2.999444 >
point35569 < -0.261228 -1.799436 -2.999436 >
point35570 < -0.260962 -1.799428 -2.999428 >
point35571 < -0.260696 -1.799421 -2.999421 >
point35572 < -0.260430 -1.799413 -2.999413 >
point35573 < -0.260164 -1.799405 -2.999405 >
point35574 < -0.259898 -1.799397 -2.999397 >
point35575 < -0.259632 -1.799389 -2.999389 >
point35576 < -0.259366 -1.799381 -2.999381 >
point35577 < -0.259100 -1.799373 -2.999373 >
point35578 < -0.258834 -1.799364 -2.999364 >
point35579 < -0.258568 -1.799356 -2.999356 >
point35580 < -0.258302 -1.799348 -2.999348 >
point35581 < -0.258036 -1.799339 -2.999339 >
point35582 < -0.257771 -1.799331 -2.999331 >
point35583 < -0.257505 -1.799323 -2.999323 >
point35584 < -0.257239 -1.799314 -2.999314 >
point35585 < -0.256973 -1.799306 -2.999306 >
point35586 < -0.256707 -1.799297 -2.999297 >
point35587 < -0.256441 -1.799288 -2.999288 >
point35588 < -0.256175 -1.799280 -2.999280 >
point35589 < -0.255909 -1.799271 -2.999271 >
point35590 < -0.255643 -1.799262 -2.999262 >
point35591 < -0.255377 -1.799253 -2.999253 >
point35592 < -0.255111 -1.799244 -2.999244 >
point35593 < -0.254846 -1.799235 -2.999235 >
point35594 < -0.254580 -1.799226 -2.999226 >
point35595 < -0.254314 -1.799217 -2.999217 >
point35596 < -0.254048 -1.799208 -2.999208 >
point35597 < -0.253782 -1.799199 -2.999199 >
point35598 < -0.253516 -1.799189 -2.999189 >
point35599 < -0.253250 -1.799180 -2.999180 >
point35600 < -0.252984 -1.799171 -2.999171 >
point35601 < -0.252719 -1.799161 -2.999161 >
point35602 < -0.252453 -1.799152 -2.999152 >
point35603 < -0.252187 -1.799142 -2.999142 >
point35604 < -0.251921 -1.799133 -2.999133 >
point35605 < -0.251655 -1.799123 -2.999123 >
point35606 < -0.251389 -1.799114 -2.999113 >
point35607 < -0.251123 -1.799104 -2.999104 >
point35608 < -0.250857 -1.799094 -2.999094 >
point35609 < -0.250592 -1.799084 -2.999084 >
point35610 < -0.250326 -1.799074 -2.999074 >
point35611 < -0.250060 -1.799064 -2.999064 >
point35612 < -0.249794 -1.799054 -2.999054 >
point35613 < -0.249528 -1.799044 -2.999044 >
point35614 < -0.249262 -1.799034 -2.999034 >
point35615 < -0.248996 -1.799024 -2.999024 >
point35616 < -0.248731 -1.799014 -2.999014 >
point35617 < -0.248465 -1.799004 -2.999004 >
point35618 < -0.248199 -1.798993 -2.998993 >
point35619 < -0.247933 -1.798983 -2.998983 >
point35620 < -0.247667 -1.798973 -2.998972 >
point35621 < -0.247401 -1.798962 -2.998962 >
point35622 < -0.247136 -1.798952 -2.998951 >
point35623 < -0.246870 -1.798941 -2.998941 >
point35624 < -0.246604 -1.798930 -2.998930 >
point35625 < -0.246338 -1.798920 -2.998920 >
point35626 < -0.246072 -1.798909 -2.998909 >
point35627 < -0.245806 -1.798898 -2.998898 >
point35628 < -0.245541 -1.798887 -2.998887 >
point35629 < -0.245275 -1.798876 -2.998876 >
point35630 < -0.245009 -1.798865 -2.998865 >
point35631 < -0.244743 -1.798854 -2.998854 >
point35632 < -0.244477 -1.798843 -2.998843 >
point35633 < -0.244212 -1.798832 -2.998832 >
point35634 < -0.243946 -1.798821 -2.998821 >
point35635 < -0.243680 -1.798810 -2.998810 >
point35636 < -0.243414 -1.798799 -2.998799 >
point35637 < -0.243148 -1.798787 -2.998787 >
point35638 < -0.242883 -1.798776 -2.998776 >
point35639 < -0.242617 -1.798765 -2.998764 >
point35640 < -0.242351 -1.798753 -2.998753 >
point35641 < -0.242085 -1.798742 -2.998741 >
point35642 < -0.241819 -1.798730 -2.998730 >
point35643 < -0.241554 -1.798718 -2.998718 >
point35644 < -0.241288 -1.798707 -2.998706 >
point35645 < -0.241022 -1.798695 -2.998695 >
point35646 < -0.240756 -1.798683 -2.998683 >
point35647 < -0.240491 -1.798671 -2.998671 >
point35648 < -0.240225 -1.798659 -2.998659 >
point35649 < -0.239959 -1.798647 -2.998647 >
point35650 < -0.239693 -1.798635 -2.998635 >
point35651 < -0.239428 -1.798623 -2.998623 >
point35652 < -0.239162 -1.798611 -2.998611 >
point35653 < -0.238896 -1.798599 -2.998599 >
point35654 < -0.238630 -1.798587 -2.998587 >
point35655 < -0.238365 -1.798575 -2.998574 >
point35656 < -0.238099 -1.798562 -2.998562 >
point35657 < -0.237833 -1.798550 -2.998550 >
point35658 < -0.237567 -1.798537 -2.998537 >
point35659 < -0.237302 -1.798525 -2.998525 >
point35660 < -0.237036 -1.798512 -2.998512 >
point35661 < -0.236770 -1.798500 -2.998500 >
point35662 < -0.236504 -1.798487 -2.998487 >
point35663 < -0.236239 -1.798475 -2.998474 >
point35664 < -0.235973 -1.798462 -2.998462 >
point35665 < -0.235707 -1.798449 -2.998449 >
point35666 < -0.235442 -1.798436 -2.998436 >
point35667 < -0.235176 -1.798423 -2.998423 >
point35668 < -0.234910 -1.798410 -2.998410 >
point35669 < -0.234644 -1.798397 -2.998397 >
point35670 < -0.234379 -1.798384 -2.998384 >
point35671 < -0.234113 -1.798371 -2.998371 >
point35672 < -0.233847 -1.798358 -2.998358 >
point35673 < -0.233582 -1.798345 -2.998344 >
point35674 < -0.233316 -1.798331 -2.998331 >
point35675 < -0.233050 -1.798318 -2.998318 >
point35676 < -0.232785 -1.798305 -2.998304 >
point35677 < -0.232519 -1.798291 -2.998291 >
point35678 < -0.232253 -1.798278 -2.998277 >
point35679 < -0.231987 -1.798264 -2.998264 >
point35680 < -0.231722 -1.798251 -2.998250 >
point35681 < -0.231456 -1.798237 -2.998237 >
point35682 < -0.231190 -1.798223 -2.998223 >
point35683 < -0.230925 -1.798209 -2.998209 >
point35684 < -0.230659 -1.798196 -2.998195 >
point35685 < -0.230393 -1.798182 -2.998181 >
point35686 < -0.230128 -1.798168 -2.998168 >
point35687 < -0.229862 -1.798154 -2.998154 >
point35688 < -0.229597 -1.798140 -2.998140 >
point35689 < -0.229331 -1.798126 -2.998125 >
point35690 < -0.229065 -1.798112 -2.998111 >
point35691 < -0.228800 -1.798098 -2.998097 >
point35692 < -0.228534 -1.798083 -2.998083 >
point35693 < -0.228268 -1.798069 -2.998069 >
point35694 < -0.228003 -1.798055 -2.998054 >
point35695 < -0.227737 -1.798040 -2.998040 >
point35696 < -0.227471 -1.798026 -2.998025 >
point35697 < -0.227206 -1.798011 -2.998011 >
point35698 < -0.226940 -1.797997 -2.997996 >
point35699 < -0.226675 -1.797982 -2.997982 >
point35700 < -0.226409 -1.797968 -2.997967 >
point35701 < -0.226143 -1.797953 -2.997952 >
point35702 < -0.225878 -1.797938 -2.997938 >
point35703 < -0.225612 -1.797923 -2.997923 >
point35704 < -0.225347 -1.797908 -2.997908 >
point35705 < -0.225081 -1.797893 -2.997893 >
point35706 < -0.224815 -1.797878 -2.997878 >
point35707 < -0.224550 -1.797863 -2.997863 >
point35708 < -0.224284 -1.797848 -2.997848 >
point35709 < -0.224019 -1.797833 -2.997833 >
point35710 < -0.223753 -1.797818 -2.997818 >
point35711 < -0.223487 -1.797803 -2.997802 >
point35712 < -0.223222 -1.797788 -2.997787 >
point35713 < -0.222956 -1.797772 -2.997772 >
point35714 < -0.222691 -1.797757 -2.997756 >
point35715 < -0.222425 -1.797741 -2.997741 >
point35716 < -0.222160 -1.797726 -2.997725 >
point35717 < -0.221894 -1.797710 -2.997710 >
point35718 < -0.221628 -1.797695 -2.997694 >
point35719 < -0.221363 -1.797679 -2.997678 >
point35720 < -0.221097 -1.797663 -2.997663 >
point35721 < -0.220832 -1.797647 -2.997647 >
point35722 < -0.220566 -1.797632 -2.997631 >
point35723 < -0.220301 -1.797616 -2.997615 >
point35724 < -0.220035 -1.797600 -2.997599 >
point35725 < -0.219770 -1.797584 -2.997583 >
point35726 < -0.219504 -1.797568 -2.997567 >
point35727 < -0.219239 -1.797552 -2.997551 >
point35728 < -0.218973 -1.797536 -2.997535 >
point35729 < -0.218708 -1.797519 -2.997519 >
point35730 < -0.218442 -1.797503 -2.997502 >
point35731 < -0.218177 -1.797487 -2.997486 >
point35732 < -0.217911 -1.797471 -2.997470 >
point35733 < -0.217646 -1.797454 -2.997453 >
point35734 < -0.217380 -1.797438 -2.997437 >
point35735 < -0.217115 -1.797421 -2.997420 >
point35736 < -0.216849 -1.797405 -2.997404 >
point35737 < -0.216584 -1.797388 -2.997387 >
point35738 < -0.216318 -1.797371 -2.997371 >
point35739 < -0.216053 -1.797355 -2.997354 >
point35740 < -0.215787 -1.797338 -2.997337 >
point35741 < -0.215522 -1.797321 -2.997320 >
point35742 < -0.215256 -1.797304 -2.997303 >
point35743 < -0.214991 -1.797287 -2.997286 >
point35744 < -0.214725 -1.797270 -2.997269 >
point35745 < -0.214460 -1.797253 -2.997252 >
point35746 < -0.214194 -1.797236 -2.997235 >
point35747 < -0.213929 -1.797219 -2.997218 >
point35748 < -0.213664 -1.797202 -2.997201 >
point35749 < -0.213398 -1.797184 -2.997184 >
point35750 < -0.213133 -1.797167 -2.997166 >
point35751 < -0.212867 -1.797150 -2.997149 >
point35752 < -0.212602 -1.797132 -2.997131 >
point35753 < -0.212336 -1.797115 -2.997114 >
point35754 < -0.212071 -1.797097 -2.997096 >
point35755 < -0.211806 -1.797080 -2.997079 >
point35756 < -0.211540 -1.797062 -2.997061 >
point35757 < -0.211275 -1.797045 -2.997044 >
point35758 < -0.211009 -1.797027 -2.997026 >
point35759 < -0.210744 -1.797009 -2.997008 >
point35760 < -0.210479 -1.796991 -2.996990 >
point35761 < -0.210213 -1.796973 -2.996972 >
point35762 < -0.209948 -1.796955 -2.996954 >
point35763 < -0.209682 -1.796937 -2.996936 >
point35764 < -0.209417 -1.796919 -2.996918 >
point35765 < -0.209152 -1.796901 -2.996900 >
point35766 < -0.208886 -1.796883 -2.996882 >
point35767 < -0.208621 -1.796865 -2.996864 >
point35768 < -0.208356 -1.796847 -2.996846 >
point35769 < -0.208090 -1.796828 -2.996827 >
point35770 < -0.207825 -1.796810 -2.996809 >
point35771 < -0.207559 -1.796792 -2.996790 >
point35772 < -0.207294 -1.796773 -2.996772 >
point35773 < -0.207029 -1.796755 -2.996753 >
point35774 < -0.206763 -1.796736 -2.996735 >
point35775 < -0.206498 -1.796717 -2.996716 >
point35776 < -0.206233 -1.796699 -2.996697 >
point35777 < -0.205967 -1.796680 -2.996679 >
point35778 < -0.205702 -1.796661 -2.996660 >
point35779 < -0.205437 -1.796642 -2.996641 >
point35780 < -0.205171 -1.796623 -2.996622 >
point35781 < -0.204906 -1.796604 -2.996603 >
point35782 < -0.204641 -1.796585 -2.996584 >
point35783 < -0.204376 -1.796566 -2.996565 >
point35784 < -0.204110 -1.796547 -2.996546 >
point35785 < -0.203845 -1.796528 -2.996527 >
point35786 < -0.203580 -1.796509 -2.996508 >
point35787 < -0.203314 -1.796490 -2.996488 >
point35788 < -0.203049 -1.796470 -2.996469 >
point35789 < -0.202784 -1.796451 -2.996450 >
point35790 < -0.202519 -1.796432 -2.996430 >
point35791 < -0.202253 -1.796412 -2.996411 >
point35792 < -0.201988 -1.796393 -2.996391 >
point35793 < -0.201723 -1.796373 -2.996372 >
point35794 < -0.201457 -1.796353 -2.996352 >
point35795 < -0.201192 -1.796334 -2.996332 >
point35796 < -0.200927 -1.796314 -2.996312 >
point35797 < -0.200662 -1.796294 -2.996293 >
point35798 < -0.200397 -1.796274 -2.996273 >
point35799 < -0.200131 -1.796254 -2.996253 >
point35800 < -0.199866 -1.796234 -2.996233 >
point35801 < -0.199601 -1.796214 -2.996213 >
point35802 < -0.199336 -1.796194 -2.996193 >
point35803 < -0.199070 -1.796174 -2.996173 >
point35804 < -0.198805 -1.796154 -2.996152 >
point35805 < -0.198540 -1.796134 -2.996132 >
point35806 < -0.198275 -1.796114 -2.996112 >
point35807 < -0.198010 -1.796093 -2.996092 >
point35808 < -0.197744 -1.796073 -2.996071 >
point35809 < -0.197479 -1.796052 -2.996051 >
point35810 < -0.197214 -1.796032 -2.996030 >
point35811 < -0.196949 -1.796011 -2.996010 >
point35812 < -0.196684 -1.795991 -2.995989 >
point35813 < -0.196418 -1.795970 -2.995968 >
point35814 < -0.196153 -1.795950 -2.995948 >
point35815 < -0.195888 -1.795929 -2.995927 >
point35816 < -0.195623 -1.795908 -2.995906 >
point35817 < -0.195358 -1.795887 -2.995885 >
point35818 < -0.195093 -1.795866 -2.995864 >
point35819 < -0.194828 -1.795845 -2.995843 >
point35820 < -0.194562 -1.795824 -2.995822 >
point35821 < -0.194297 -1.795803 -2.995801 >
point35822 < -0.194032 -1.795782 -2.995780 >
point35823 < -0.193767 -1.795761 -2.995759 >
point35824 < -0.193502 -1.795740 -2.995738 >
point35825 < -0.193237 -1.795718 -2.995716 >
point35826 < -0.192972 -1.795697 -2.995695 >
point35827 < -0.192707 -1.795676 -2.995674 >
point35828 < -0.192441 -1.795654 -2.995652 >
point35829 < -0.192176 -1.795633 -2.995631 >
point35830 < -0.191911 -1.795611 -2.995609 >
point35831 < -0.191646 -1.795590 -2.995588 >
point35832 < -0.191381 -1.795568 -2.995566 >
point35833 < -0.191116 -1.795546 -2.995544 >
point35834 < -0.190851 -1.795525 -2.995522 >
point35835 < -0.190586 -1.795503 -2.995501 >
point35836 < -0.190321 -1.795481 -2.995479 >
point35837 < -0.190056 -1.795459 -2.995457 >
point35838 < -0.189791 -1.795437 -2.995435 >
point35839 < -0.189526 -1.795415 -2.995413 >
point35840 < -0.189261 -1.795393 -2.995391 >
point35841 < -0.188996 -1.795371 -2.995369 >
point35842 < -0.188731 -1.795349 -2.995346 >
point35843 < -0.188466 -1.795327 -2.995324 >
point35844 < -0.188201 -1.795304 -2.995302 >
point35845 < -0.187935 -1.795282 -2.995279 >
point35846 < -0.187670 -1.795260 -2.995257 >
point35847 < -0.187405 -1.795237 -2.995235 >
point35848 < -0.187140 -1.795215 -2.995212 >
